idx, tickerID, time, open, high, low, close, volume, wap, count, green, median
545.0, 1000.0, 1538064290.0, 170.07, 170.07, 170.07, 170.07, 7.0, 170.07, 7.0, 0, 170.03
546.0, 1000.0, 1538064295.0, 170.06, 170.06, 170.04, 170.04, 10.0, 170.05, 9.0, 0, 170.03
547.0, 1000.0, 1538064300.0, 170.05, 170.05, 170.05, 170.05, 6.0, 170.05, 5.0, 0, 170.08
548.0, 1000.0, 1538064305.0, 170.05, 170.06, 170.05, 170.05, 4.0, 170.05, 2.0, 0, 170.08
549.0, 1000.0, 1538064310.0, 170.05, 170.05, 170.05, 170.05, 3.0, 170.05, 3.0, 0, 170.08
550.0, 1000.0, 1538064315.0, 170.05, 170.05, 170.05, 170.05, 1.0, 170.05, 1.0, 0, 170.08
551.0, 1000.0, 1538064320.0, 170.05, 170.06, 170.03, 170.03, 8.0, 170.04, 7.0, 0, 170.08
552.0, 1000.0, 1538064325.0, 170.03, 170.09, 170.03, 170.09, 64.0, 170.07, 47.0, 1, 170.08
553.0, 1000.0, 1538064330.0, 170.09, 170.13, 170.09, 170.13, 11.0, 170.11, 9.0, 1, 170.08
554.0, 1000.0, 1538064335.0, 170.12, 170.12, 170.12, 170.12, 1.0, 170.12, 1.0, 0, 170.08
555.0, 1000.0, 1538064340.0, 170.13, 170.13, 170.12, 170.12, 2.0, 170.13, 2.0, 0, 170.08
556.0, 1000.0, 1538064345.0, 170.12, 170.12, 170.11, 170.11, 12.0, 170.11, 12.0, 0, 170.08
557.0, 1000.0, 1538064350.0, 170.1, 170.1, 170.08, 170.08, 38.0, 170.1, 5.0, 0, 170.08
558.0, 1000.0, 1538064355.0, 170.08, 170.09, 170.06, 170.07, 28.0, 170.07, 14.0, 0, 170.08
559.0, 1000.0, 1538064360.0, 170.09, 170.09, 170.07, 170.09, 10.0, 170.08, 9.0, 0, 170.06
560.0, 1000.0, 1538064365.0, 170.09, 170.11, 170.09, 170.1, 9.0, 170.1, 7.0, 1, 170.06
561.0, 1000.0, 1538064370.0, 170.08, 170.08, 170.07, 170.08, 35.0, 170.08, 5.0, 0, 170.06
562.0, 1000.0, 1538064375.0, 170.06, 170.07, 170.05, 170.05, 10.0, 170.06, 10.0, 0, 170.06
563.0, 1000.0, 1538064380.0, 170.04, 170.05, 170.04, 170.05, 13.0, 170.04, 7.0, 1, 170.06
564.0, 1000.0, 1538064385.0, 170.05, 170.05, 170.04, 170.05, 7.0, 170.05, 3.0, 0, 170.06
565.0, 1000.0, 1538064390.0, 170.04, 170.05, 170.04, 170.05, 2.0, 170.04, 2.0, 1, 170.06
566.0, 1000.0, 1538064395.0, 170.05, 170.06, 170.05, 170.06, 7.0, 170.05, 6.0, 1, 170.06
567.0, 1000.0, 1538064400.0, 170.07, 170.07, 170.06, 170.07, 4.0, 170.07, 4.0, 0, 170.06
568.0, 1000.0, 1538064405.0, 170.07, 170.08, 170.05, 170.06, 52.0, 170.07, 11.0, 0, 170.06
569.0, 1000.0, 1538064410.0, 170.06, 170.06, 170.05, 170.06, 32.0, 170.06, 4.0, 0, 170.06
570.0, 1000.0, 1538064415.0, 170.06, 170.06, 170.05, 170.06, 7.0, 170.05, 5.0, 0, 170.06
571.0, 1000.0, 1538064420.0, 170.06, 170.06, 170.05, 170.05, 7.0, 170.06, 6.0, 0, 170.02
572.0, 1000.0, 1538064425.0, 170.06, 170.06, 170.02, 170.02, 28.0, 170.04, 20.0, 0, 170.02
573.0, 1000.0, 1538064430.0, 170.03, 170.03, 170.0, 170.0, 58.0, 170.01, 19.0, 0, 170.02
574.0, 1000.0, 1538064435.0, 170.03, 170.03, 170.02, 170.03, 9.0, 170.03, 5.0, 0, 170.02
575.0, 1000.0, 1538064445.0, 170.02, 170.02, 170.01, 170.01, 19.0, 170.01, 7.0, 0, 170.02
576.0, 1000.0, 1538064450.0, 169.99, 170.01, 169.99, 170.01, 7.0, 170.0, 7.0, 1, 170.02
577.0, 1000.0, 1538064455.0, 170.01, 170.01, 170.0, 170.01, 5.0, 170.01, 5.0, 0, 170.02
578.0, 1000.0, 1538064460.0, 170.02, 170.02, 170.01, 170.01, 3.0, 170.01, 3.0, 0, 170.02
579.0, 1000.0, 1538064465.0, 170.0, 170.02, 170.0, 170.01, 4.0, 170.01, 4.0, 1, 170.02
580.0, 1000.0, 1538064470.0, 170.01, 170.02, 170.0, 170.0, 14.0, 170.0, 5.0, 0, 170.02
581.0, 1000.0, 1538064475.0, 170.01, 170.02, 170.01, 170.02, 17.0, 170.02, 12.0, 1, 170.02
582.0, 1000.0, 1538064480.0, 170.02, 170.02, 170.01, 170.01, 12.0, 170.02, 4.0, 0, 169.99
583.0, 1000.0, 1538064485.0, 170.02, 170.06, 170.01, 170.02, 61.0, 170.03, 25.0, 0, 169.99
584.0, 1000.0, 1538064490.0, 170.03, 170.03, 169.97, 169.97, 26.0, 170.0, 19.0, 0, 169.99
585.0, 1000.0, 1538064495.0, 169.97, 169.99, 169.97, 169.98, 21.0, 169.98, 4.0, 1, 169.99
586.0, 1000.0, 1538064500.0, 169.97, 169.97, 169.97, 169.97, 15.0, 169.97, 1.0, 0, 169.99
587.0, 1000.0, 1538064505.0, 169.98, 170.0, 169.98, 169.98, 9.0, 169.99, 7.0, 0, 169.99
588.0, 1000.0, 1538064510.0, 169.98, 170.0, 169.97, 169.99, 41.0, 169.98, 15.0, 1, 169.99
589.0, 1000.0, 1538064515.0, 169.99, 169.99, 169.98, 169.99, 11.0, 169.99, 2.0, 0, 169.99
590.0, 1000.0, 1538064520.0, 169.99, 170.0, 169.98, 170.0, 9.0, 169.99, 8.0, 1, 169.99
591.0, 1000.0, 1538064525.0, 169.99, 170.0, 169.98, 170.0, 8.0, 169.99, 8.0, 1, 169.99
592.0, 1000.0, 1538064530.0, 169.99, 170.0, 169.98, 169.98, 46.0, 169.99, 23.0, 0, 169.99
593.0, 1000.0, 1538064535.0, 169.99, 169.99, 169.98, 169.99, 18.0, 169.99, 13.0, 0, 169.99
594.0, 1000.0, 1538064540.0, 170.0, 170.0, 169.98, 169.98, 22.0, 169.99, 4.0, 0, 169.99
595.0, 1000.0, 1538064545.0, 170.0, 170.0, 169.99, 169.99, 65.0, 170.0, 15.0, 0, 169.99
596.0, 1000.0, 1538064550.0, 170.0, 170.0, 169.98, 169.99, 17.0, 169.99, 7.0, 0, 169.99
597.0, 1000.0, 1538064555.0, 170.0, 170.0, 169.99, 170.0, 13.0, 170.0, 11.0, 0, 169.99
598.0, 1000.0, 1538064560.0, 170.0, 170.0, 169.98, 169.98, 20.0, 169.98, 18.0, 0, 169.99
599.0, 1000.0, 1538064565.0, 170.0, 170.0, 169.96, 169.97, 32.0, 169.98, 22.0, 0, 169.99
600.0, 1000.0, 1538064570.0, 169.98, 169.99, 169.98, 169.99, 14.0, 169.98, 7.0, 1, 169.99
601.0, 1000.0, 1538064575.0, 169.98, 170.0, 169.98, 169.99, 3.0, 169.99, 3.0, 1, 169.99
602.0, 1000.0, 1538064580.0, 170.0, 170.0, 169.98, 169.98, 53.0, 169.99, 12.0, 0, 169.99
603.0, 1000.0, 1538064585.0, 169.97, 170.0, 169.96, 170.0, 17.0, 169.98, 15.0, 1, 169.99
604.0, 1000.0, 1538064590.0, 170.0, 170.0, 169.99, 169.99, 23.0, 170.0, 21.0, 0, 169.99
605.0, 1000.0, 1538064595.0, 169.99, 170.0, 169.99, 170.0, 26.0, 170.0, 16.0, 1, 169.99
606.0, 1000.0, 1538064600.0, 170.0, 170.0, 170.0, 170.0, 25.0, 170.0, 25.0, 0, 170.16
607.0, 1000.0, 1538064605.0, 170.0, 170.12, 170.0, 170.12, 161.0, 170.07, 68.0, 1, 170.16
608.0, 1000.0, 1538064610.0, 170.12, 170.13, 170.11, 170.13, 31.0, 170.12, 11.0, 1, 170.16
609.0, 1000.0, 1538064615.0, 170.14, 170.14, 170.11, 170.11, 36.0, 170.11, 7.0, 0, 170.16
610.0, 1000.0, 1538064620.0, 170.11, 170.12, 170.11, 170.12, 19.0, 170.11, 15.0, 1, 170.16
611.0, 1000.0, 1538064625.0, 170.14, 170.15, 170.13, 170.13, 20.0, 170.13, 15.0, 0, 170.16
612.0, 1000.0, 1538064630.0, 170.12, 170.19, 170.12, 170.19, 100.0, 170.15, 15.0, 1, 170.16
613.0, 1000.0, 1538064635.0, 170.18, 170.23, 170.17, 170.22, 35.0, 170.2, 19.0, 1, 170.16
614.0, 1000.0, 1538064640.0, 170.22, 170.23, 170.21, 170.23, 63.0, 170.23, 20.0, 1, 170.16
615.0, 1000.0, 1538064645.0, 170.24, 170.3, 170.23, 170.25, 237.0, 170.28, 78.0, 1, 170.16
616.0, 1000.0, 1538064650.0, 170.3, 170.3, 170.26, 170.29, 114.0, 170.28, 29.0, 0, 170.16
617.0, 1000.0, 1538064655.0, 170.3, 170.33, 170.28, 170.32, 151.0, 170.3, 54.0, 1, 170.16
618.0, 1000.0, 1538064660.0, 170.33, 170.34, 170.31, 170.33, 44.0, 170.32, 19.0, 0, 170.29
619.0, 1000.0, 1538064665.0, 170.32, 170.32, 170.27, 170.27, 28.0, 170.3, 19.0, 0, 170.29
620.0, 1000.0, 1538064670.0, 170.28, 170.28, 170.27, 170.27, 52.0, 170.28, 9.0, 0, 170.29
621.0, 1000.0, 1538064675.0, 170.27, 170.28, 170.23, 170.25, 34.0, 170.25, 23.0, 0, 170.29
622.0, 1000.0, 1538064680.0, 170.26, 170.33, 170.25, 170.31, 92.0, 170.29, 32.0, 1, 170.29
623.0, 1000.0, 1538064685.0, 170.31, 170.32, 170.24, 170.24, 31.0, 170.29, 22.0, 0, 170.29
624.0, 1000.0, 1538064690.0, 170.25, 170.27, 170.24, 170.24, 14.0, 170.24, 11.0, 0, 170.29
625.0, 1000.0, 1538064695.0, 170.26, 170.3, 170.25, 170.3, 12.0, 170.28, 11.0, 1, 170.29
626.0, 1000.0, 1538064700.0, 170.29, 170.32, 170.28, 170.32, 169.0, 170.3, 51.0, 1, 170.29
627.0, 1000.0, 1538064705.0, 170.3, 170.32, 170.3, 170.3, 114.0, 170.31, 46.0, 0, 170.29
628.0, 1000.0, 1538064710.0, 170.29, 170.33, 170.28, 170.33, 72.0, 170.29, 18.0, 1, 170.29
629.0, 1000.0, 1538064715.0, 170.32, 170.35, 170.32, 170.35, 26.0, 170.33, 23.0, 1, 170.29
630.0, 1000.0, 1538064720.0, 170.34, 170.37, 170.32, 170.33, 74.0, 170.35, 48.0, 0, 170.4
631.0, 1000.0, 1538064725.0, 170.33, 170.35, 170.31, 170.31, 19.0, 170.33, 6.0, 0, 170.4
632.0, 1000.0, 1538064730.0, 170.34, 170.37, 170.32, 170.37, 32.0, 170.34, 13.0, 1, 170.4
633.0, 1000.0, 1538064735.0, 170.37, 170.37, 170.35, 170.36, 24.0, 170.36, 10.0, 0, 170.4
634.0, 1000.0, 1538064740.0, 170.37, 170.38, 170.34, 170.34, 67.0, 170.37, 19.0, 0, 170.4
635.0, 1000.0, 1538064745.0, 170.34, 170.36, 170.33, 170.36, 17.0, 170.35, 11.0, 1, 170.4
636.0, 1000.0, 1538064750.0, 170.35, 170.44, 170.35, 170.44, 320.0, 170.39, 71.0, 1, 170.4
637.0, 1000.0, 1538064755.0, 170.42, 170.49, 170.42, 170.47, 271.0, 170.47, 98.0, 1, 170.4
638.0, 1000.0, 1538064760.0, 170.47, 170.47, 170.43, 170.47, 43.0, 170.46, 11.0, 0, 170.4
639.0, 1000.0, 1538064765.0, 170.44, 170.47, 170.44, 170.45, 29.0, 170.45, 20.0, 1, 170.4
640.0, 1000.0, 1538064770.0, 170.45, 170.47, 170.42, 170.47, 99.0, 170.44, 38.0, 1, 170.4
641.0, 1000.0, 1538064775.0, 170.45, 170.51, 170.45, 170.5, 455.0, 170.5, 140.0, 1, 170.4
642.0, 1000.0, 1538064780.0, 170.48, 170.5, 170.48, 170.5, 83.0, 170.5, 42.0, 1, 170.43
643.0, 1000.0, 1538064785.0, 170.48, 170.48, 170.44, 170.44, 47.0, 170.45, 22.0, 0, 170.43
644.0, 1000.0, 1538064790.0, 170.44, 170.46, 170.43, 170.46, 11.0, 170.44, 5.0, 1, 170.43
645.0, 1000.0, 1538064795.0, 170.46, 170.47, 170.45, 170.45, 7.0, 170.46, 6.0, 0, 170.43
646.0, 1000.0, 1538064800.0, 170.45, 170.46, 170.44, 170.44, 20.0, 170.45, 16.0, 0, 170.43
647.0, 1000.0, 1538064805.0, 170.44, 170.45, 170.43, 170.43, 28.0, 170.44, 11.0, 0, 170.43
648.0, 1000.0, 1538064810.0, 170.45, 170.45, 170.35, 170.39, 81.0, 170.4, 52.0, 0, 170.43
649.0, 1000.0, 1538064815.0, 170.38, 170.42, 170.38, 170.41, 17.0, 170.4, 13.0, 1, 170.43
650.0, 1000.0, 1538064820.0, 170.41, 170.41, 170.39, 170.4, 33.0, 170.4, 22.0, 0, 170.43
651.0, 1000.0, 1538064825.0, 170.39, 170.42, 170.38, 170.41, 15.0, 170.4, 8.0, 1, 170.43
652.0, 1000.0, 1538064830.0, 170.4, 170.42, 170.39, 170.42, 22.0, 170.4, 8.0, 1, 170.43
653.0, 1000.0, 1538064835.0, 170.42, 170.43, 170.39, 170.41, 34.0, 170.41, 13.0, 0, 170.43
654.0, 1000.0, 1538064840.0, 170.42, 170.43, 170.42, 170.42, 4.0, 170.42, 4.0, 0, 170.39
655.0, 1000.0, 1538064845.0, 170.42, 170.43, 170.4, 170.41, 24.0, 170.42, 10.0, 0, 170.39
656.0, 1000.0, 1538064850.0, 170.4, 170.44, 170.4, 170.44, 38.0, 170.41, 22.0, 1, 170.39
657.0, 1000.0, 1538064855.0, 170.43, 170.44, 170.4, 170.4, 35.0, 170.41, 22.0, 0, 170.39
658.0, 1000.0, 1538064860.0, 170.39, 170.39, 170.38, 170.39, 6.0, 170.39, 6.0, 0, 170.39
659.0, 1000.0, 1538064865.0, 170.42, 170.43, 170.42, 170.42, 11.0, 170.42, 4.0, 0, 170.39
660.0, 1000.0, 1538064870.0, 170.41, 170.41, 170.36, 170.37, 28.0, 170.38, 15.0, 0, 170.39
661.0, 1000.0, 1538064875.0, 170.37, 170.39, 170.37, 170.38, 7.0, 170.38, 4.0, 1, 170.39
662.0, 1000.0, 1538064880.0, 170.37, 170.38, 170.33, 170.33, 20.0, 170.36, 11.0, 0, 170.39
663.0, 1000.0, 1538064885.0, 170.33, 170.36, 170.33, 170.36, 25.0, 170.35, 17.0, 1, 170.39
664.0, 1000.0, 1538064890.0, 170.37, 170.4, 170.36, 170.4, 72.0, 170.37, 18.0, 1, 170.39
665.0, 1000.0, 1538064895.0, 170.42, 170.44, 170.4, 170.4, 108.0, 170.42, 19.0, 0, 170.39
666.0, 1000.0, 1538064900.0, 170.4, 170.42, 170.4, 170.42, 9.0, 170.4, 9.0, 1, 170.46
667.0, 1000.0, 1538064905.0, 170.43, 170.45, 170.43, 170.45, 29.0, 170.44, 17.0, 1, 170.46
668.0, 1000.0, 1538064910.0, 170.45, 170.45, 170.42, 170.42, 61.0, 170.44, 24.0, 0, 170.46
669.0, 1000.0, 1538064915.0, 170.43, 170.44, 170.42, 170.43, 25.0, 170.43, 12.0, 0, 170.46
670.0, 1000.0, 1538064920.0, 170.45, 170.45, 170.44, 170.45, 3.0, 170.44, 3.0, 0, 170.46
671.0, 1000.0, 1538064925.0, 170.45, 170.5, 170.44, 170.48, 79.0, 170.49, 30.0, 1, 170.46
672.0, 1000.0, 1538064930.0, 170.49, 170.5, 170.48, 170.49, 10.0, 170.49, 5.0, 0, 170.46
673.0, 1000.0, 1538064935.0, 170.5, 170.5, 170.48, 170.49, 6.0, 170.49, 6.0, 0, 170.46
674.0, 1000.0, 1538064940.0, 170.48, 170.5, 170.48, 170.49, 9.0, 170.49, 7.0, 1, 170.46
675.0, 1000.0, 1538064945.0, 170.49, 170.5, 170.49, 170.49, 41.0, 170.49, 15.0, 0, 170.46
676.0, 1000.0, 1538064950.0, 170.5, 170.5, 170.48, 170.49, 235.0, 170.5, 74.0, 0, 170.46
677.0, 1000.0, 1538064955.0, 170.49, 170.5, 170.45, 170.45, 23.0, 170.47, 16.0, 0, 170.46
678.0, 1000.0, 1538064960.0, 170.45, 170.47, 170.45, 170.45, 33.0, 170.46, 17.0, 0, 170.48
679.0, 1000.0, 1538064965.0, 170.46, 170.48, 170.46, 170.48, 22.0, 170.47, 12.0, 1, 170.48
680.0, 1000.0, 1538064970.0, 170.48, 170.5, 170.48, 170.5, 7.0, 170.49, 7.0, 1, 170.48
681.0, 1000.0, 1538064975.0, 170.48, 170.5, 170.48, 170.5, 42.0, 170.49, 20.0, 1, 170.48
682.0, 1000.0, 1538064980.0, 170.48, 170.5, 170.48, 170.49, 6.0, 170.48, 3.0, 1, 170.48
683.0, 1000.0, 1538064985.0, 170.49, 170.49, 170.47, 170.47, 22.0, 170.48, 8.0, 0, 170.48
684.0, 1000.0, 1538064990.0, 170.47, 170.48, 170.46, 170.48, 19.0, 170.47, 9.0, 1, 170.48
685.0, 1000.0, 1538064995.0, 170.49, 170.5, 170.47, 170.47, 37.0, 170.49, 16.0, 0, 170.48
686.0, 1000.0, 1538065000.0, 170.48, 170.48, 170.47, 170.47, 21.0, 170.47, 4.0, 0, 170.48
687.0, 1000.0, 1538065005.0, 170.48, 170.5, 170.48, 170.49, 35.0, 170.49, 11.0, 1, 170.48
688.0, 1000.0, 1538065010.0, 170.5, 170.5, 170.49, 170.49, 82.0, 170.5, 32.0, 0, 170.48
689.0, 1000.0, 1538065015.0, 170.49, 170.5, 170.49, 170.49, 45.0, 170.49, 12.0, 0, 170.48
690.0, 1000.0, 1538065020.0, 170.48, 170.49, 170.47, 170.49, 4.0, 170.48, 4.0, 1, 170.46
691.0, 1000.0, 1538065025.0, 170.5, 170.51, 170.45, 170.46, 77.0, 170.48, 36.0, 0, 170.46
692.0, 1000.0, 1538065030.0, 170.45, 170.47, 170.44, 170.45, 17.0, 170.45, 12.0, 0, 170.46
693.0, 1000.0, 1538065035.0, 170.43, 170.46, 170.43, 170.46, 28.0, 170.45, 8.0, 1, 170.46
694.0, 1000.0, 1538065040.0, 170.45, 170.46, 170.43, 170.43, 34.0, 170.45, 16.0, 0, 170.46
695.0, 1000.0, 1538065045.0, 170.44, 170.45, 170.43, 170.44, 9.0, 170.44, 5.0, 0, 170.46
696.0, 1000.0, 1538065050.0, 170.44, 170.45, 170.43, 170.45, 23.0, 170.44, 6.0, 1, 170.46
697.0, 1000.0, 1538065055.0, 170.44, 170.44, 170.44, 170.44, 1.0, 170.44, 1.0, 0, 170.46
698.0, 1000.0, 1538065060.0, 170.45, 170.45, 170.44, 170.44, 6.0, 170.45, 5.0, 0, 170.46
699.0, 1000.0, 1538065065.0, 170.46, 170.46, 170.44, 170.46, 49.0, 170.45, 14.0, 0, 170.46
700.0, 1000.0, 1538065070.0, 170.47, 170.48, 170.46, 170.46, 15.0, 170.47, 12.0, 0, 170.46
701.0, 1000.0, 1538065075.0, 170.47, 170.48, 170.45, 170.48, 13.0, 170.46, 13.0, 1, 170.46
702.0, 1000.0, 1538065080.0, 170.46, 170.46, 170.44, 170.44, 13.0, 170.45, 12.0, 0, 170.39
703.0, 1000.0, 1538065085.0, 170.45, 170.45, 170.44, 170.44, 3.0, 170.44, 3.0, 0, 170.39
704.0, 1000.0, 1538065090.0, 170.44, 170.44, 170.42, 170.43, 11.0, 170.43, 6.0, 0, 170.39
705.0, 1000.0, 1538065095.0, 170.43, 170.43, 170.42, 170.42, 7.0, 170.42, 6.0, 0, 170.39
706.0, 1000.0, 1538065100.0, 170.41, 170.42, 170.38, 170.38, 35.0, 170.4, 16.0, 0, 170.39
707.0, 1000.0, 1538065105.0, 170.38, 170.38, 170.37, 170.37, 8.0, 170.37, 6.0, 0, 170.39
708.0, 1000.0, 1538065110.0, 170.37, 170.39, 170.37, 170.38, 9.0, 170.38, 9.0, 1, 170.39
709.0, 1000.0, 1538065115.0, 170.38, 170.4, 170.38, 170.38, 46.0, 170.39, 11.0, 0, 170.39
710.0, 1000.0, 1538065120.0, 170.39, 170.39, 170.37, 170.37, 6.0, 170.37, 2.0, 0, 170.39
711.0, 1000.0, 1538065125.0, 170.37, 170.38, 170.37, 170.38, 15.0, 170.37, 10.0, 1, 170.39
712.0, 1000.0, 1538065130.0, 170.37, 170.37, 170.35, 170.35, 74.0, 170.37, 26.0, 0, 170.39
713.0, 1000.0, 1538065135.0, 170.35, 170.35, 170.34, 170.35, 2.0, 170.35, 2.0, 0, 170.39
714.0, 1000.0, 1538065140.0, 170.36, 170.4, 170.35, 170.4, 29.0, 170.38, 20.0, 1, 170.36
715.0, 1000.0, 1538065145.0, 170.39, 170.4, 170.38, 170.4, 21.0, 170.39, 7.0, 1, 170.36
716.0, 1000.0, 1538065150.0, 170.39, 170.4, 170.36, 170.36, 35.0, 170.38, 24.0, 0, 170.36
717.0, 1000.0, 1538065155.0, 170.36, 170.36, 170.35, 170.36, 3.0, 170.36, 2.0, 0, 170.36
718.0, 1000.0, 1538065160.0, 170.35, 170.35, 170.32, 170.33, 28.0, 170.33, 6.0, 0, 170.36
719.0, 1000.0, 1538065165.0, 170.33, 170.36, 170.33, 170.36, 52.0, 170.35, 14.0, 1, 170.36
720.0, 1000.0, 1538065170.0, 170.36, 170.37, 170.36, 170.37, 3.0, 170.37, 3.0, 1, 170.36
721.0, 1000.0, 1538065175.0, 170.36, 170.37, 170.35, 170.37, 30.0, 170.36, 6.0, 1, 170.36
722.0, 1000.0, 1538065180.0, 170.36, 170.36, 170.34, 170.34, 27.0, 170.35, 20.0, 0, 170.36
723.0, 1000.0, 1538065185.0, 170.34, 170.35, 170.34, 170.35, 11.0, 170.35, 8.0, 1, 170.36
724.0, 1000.0, 1538065190.0, 170.37, 170.38, 170.36, 170.37, 16.0, 170.37, 14.0, 0, 170.36
725.0, 1000.0, 1538065195.0, 170.37, 170.38, 170.35, 170.35, 15.0, 170.35, 8.0, 0, 170.36
726.0, 1000.0, 1538065200.0, 170.36, 170.37, 170.35, 170.37, 16.0, 170.36, 2.0, 1, 170.37
727.0, 1000.0, 1538065205.0, 170.35, 170.38, 170.35, 170.38, 16.0, 170.37, 11.0, 1, 170.37
728.0, 1000.0, 1538065210.0, 170.37, 170.38, 170.36, 170.36, 31.0, 170.37, 19.0, 0, 170.37
729.0, 1000.0, 1538065215.0, 170.37, 170.38, 170.34, 170.35, 27.0, 170.36, 16.0, 0, 170.37
730.0, 1000.0, 1538065220.0, 170.35, 170.36, 170.35, 170.36, 91.0, 170.35, 18.0, 1, 170.37
731.0, 1000.0, 1538065225.0, 170.36, 170.37, 170.36, 170.36, 20.0, 170.36, 11.0, 0, 170.37
732.0, 1000.0, 1538065230.0, 170.36, 170.37, 170.35, 170.36, 21.0, 170.36, 17.0, 0, 170.37
733.0, 1000.0, 1538065235.0, 170.35, 170.35, 170.35, 170.35, 1.0, 170.35, 1.0, 0, 170.37
734.0, 1000.0, 1538065240.0, 170.35, 170.35, 170.34, 170.34, 21.0, 170.35, 15.0, 0, 170.37
735.0, 1000.0, 1538065245.0, 170.35, 170.36, 170.35, 170.36, 12.0, 170.35, 7.0, 1, 170.37
736.0, 1000.0, 1538065250.0, 170.35, 170.36, 170.35, 170.36, 6.0, 170.35, 5.0, 1, 170.37
737.0, 1000.0, 1538065255.0, 170.35, 170.36, 170.34, 170.34, 12.0, 170.35, 11.0, 0, 170.37
738.0, 1000.0, 1538065265.0, 170.35, 170.35, 170.34, 170.35, 14.0, 170.35, 7.0, 0, 170.37
739.0, 1000.0, 1538065270.0, 170.35, 170.35, 170.33, 170.35, 40.0, 170.34, 31.0, 0, 170.37
740.0, 1000.0, 1538065275.0, 170.34, 170.34, 170.34, 170.34, 7.0, 170.34, 6.0, 0, 170.37
741.0, 1000.0, 1538065280.0, 170.34, 170.36, 170.33, 170.36, 15.0, 170.34, 8.0, 1, 170.37
742.0, 1000.0, 1538065285.0, 170.37, 170.37, 170.36, 170.36, 4.0, 170.36, 2.0, 0, 170.37
743.0, 1000.0, 1538065290.0, 170.37, 170.42, 170.37, 170.42, 41.0, 170.39, 31.0, 1, 170.37
744.0, 1000.0, 1538065295.0, 170.43, 170.44, 170.41, 170.42, 50.0, 170.42, 20.0, 0, 170.37
745.0, 1000.0, 1538065300.0, 170.42, 170.45, 170.42, 170.45, 37.0, 170.44, 15.0, 1, 170.37
746.0, 1000.0, 1538065305.0, 170.45, 170.45, 170.43, 170.44, 17.0, 170.45, 3.0, 0, 170.37
747.0, 1000.0, 1538065310.0, 170.43, 170.43, 170.42, 170.43, 16.0, 170.43, 14.0, 0, 170.37
748.0, 1000.0, 1538065315.0, 170.42, 170.42, 170.42, 170.42, 1.0, 170.42, 1.0, 0, 170.37
749.0, 1000.0, 1538065320.0, 170.42, 170.44, 170.42, 170.43, 6.0, 170.43, 4.0, 1, 170.47
750.0, 1000.0, 1538065325.0, 170.44, 170.45, 170.43, 170.45, 21.0, 170.44, 10.0, 1, 170.47
751.0, 1000.0, 1538065330.0, 170.46, 170.49, 170.45, 170.47, 79.0, 170.48, 24.0, 1, 170.47
752.0, 1000.0, 1538065335.0, 170.46, 170.49, 170.45, 170.47, 43.0, 170.47, 22.0, 1, 170.47
753.0, 1000.0, 1538065340.0, 170.47, 170.48, 170.46, 170.46, 8.0, 170.47, 4.0, 0, 170.47
754.0, 1000.0, 1538065345.0, 170.46, 170.47, 170.46, 170.47, 13.0, 170.46, 10.0, 1, 170.47
755.0, 1000.0, 1538065350.0, 170.47, 170.5, 170.47, 170.48, 53.0, 170.48, 8.0, 1, 170.47
756.0, 1000.0, 1538065355.0, 170.48, 170.48, 170.48, 170.48, 3.0, 170.48, 1.0, 0, 170.47
757.0, 1000.0, 1538065360.0, 170.49, 170.5, 170.49, 170.5, 19.0, 170.5, 9.0, 1, 170.47
758.0, 1000.0, 1538065365.0, 170.5, 170.5, 170.47, 170.47, 21.0, 170.49, 19.0, 0, 170.47
759.0, 1000.0, 1538065370.0, 170.48, 170.49, 170.47, 170.48, 9.0, 170.48, 7.0, 0, 170.47
760.0, 1000.0, 1538065375.0, 170.48, 170.5, 170.48, 170.49, 22.0, 170.49, 8.0, 1, 170.47
761.0, 1000.0, 1538065380.0, 170.49, 170.5, 170.48, 170.5, 56.0, 170.5, 20.0, 1, 170.48
762.0, 1000.0, 1538065385.0, 170.49, 170.5, 170.49, 170.5, 26.0, 170.5, 9.0, 1, 170.48
763.0, 1000.0, 1538065390.0, 170.5, 170.51, 170.49, 170.49, 45.0, 170.49, 26.0, 0, 170.48
764.0, 1000.0, 1538065395.0, 170.49, 170.49, 170.49, 170.49, 1.0, 170.49, 1.0, 0, 170.48
765.0, 1000.0, 1538065400.0, 170.48, 170.49, 170.47, 170.48, 60.0, 170.48, 37.0, 0, 170.48
766.0, 1000.0, 1538065405.0, 170.49, 170.49, 170.49, 170.49, 6.0, 170.49, 3.0, 0, 170.48
767.0, 1000.0, 1538065410.0, 170.48, 170.5, 170.48, 170.5, 3.0, 170.49, 2.0, 1, 170.48
768.0, 1000.0, 1538065415.0, 170.49, 170.5, 170.49, 170.5, 15.0, 170.49, 10.0, 1, 170.48
769.0, 1000.0, 1538065420.0, 170.48, 170.48, 170.47, 170.47, 20.0, 170.48, 15.0, 0, 170.48
770.0, 1000.0, 1538065425.0, 170.47, 170.48, 170.46, 170.47, 34.0, 170.47, 30.0, 0, 170.48
771.0, 1000.0, 1538065430.0, 170.46, 170.47, 170.46, 170.46, 18.0, 170.46, 16.0, 0, 170.48
772.0, 1000.0, 1538065435.0, 170.46, 170.47, 170.46, 170.46, 38.0, 170.46, 18.0, 0, 170.48
773.0, 1000.0, 1538065440.0, 170.47, 170.47, 170.46, 170.47, 3.0, 170.47, 3.0, 0, 170.46
